x,y,True Class Label
5.640113869129625,0.5971795754195274,1
10.856611182495225,1.740843920785587,1
4.804890708527057,1.9684128783320973,1
3.447819601714627,1.7607780873750971,1
5.430082125663402,2.368243415921341,1
1.461164339019009,-1.204963130419537,1
7.434359105518864,-0.9613861039741153,1
4.423100089917228,0.6555126089165135,1
5.062510723676507,0.5708014753438841,1
8.001542881097285,-0.6708074585387352,1
5.725129698955724,0.44856194309064534,1
5.610133058203153,-0.7175103251719404,1
7.758933014656828,0.644919512309475,1
6.936366294021427,0.5747214525025891,1
2.281953639020392,0.37584787875102815,1
4.694206192070622,0.20689196212835026,1
9.28560665481547,0.13014028302468245,1
7.225841311868432,0.2320515052692913,1
6.395626081907139,2.1257474147542186,1
3.5267840787251976,-1.984378111816524,1
4.2944864285069615,-0.60824148867479,1
7.501319472846074,-1.0395732369769985,1
5.460480447419235,0.3587244395819244,1
3.442343082894368,0.6127196594881607,1
4.489628191343779,-0.8906879779225644,1
7.34019865509533,3.2900442797669736,1
6.166003964825702,-2.8024281471222388,1
2.823984566160632,-0.466454038748242,1
2.1912841214185232,0.9943004171976945,1
6.583902621873028,-0.042245145030894715,1
3.9012760970595526,-0.10685044827681683,1
3.830096456367742,-0.8033718088327437,1
4.404736067866435,0.5480034318815856,1
5.051712305536538,-1.0258614893018376,1
2.989195879207498,0.7712536925344576,1
1.232442236042603,3.8721683632326434,1
-0.2394729187055636,4.162494363334167,1
-1.3570051828337777,7.464712492323678,1
-0.3350425699363198,4.918274402663454,1
-1.499873140724972,3.4393764876417876,1
0.7005344698166127,2.509497711650189,1
-1.236873570436471,4.039671267943023,1
0.032627306778823445,4.560962618307989,1
0.4205918676280357,4.629253006563206,1
0.17809217728753982,5.065765104161753,1
0.13504501837961644,1.3394007186561407,1
-1.4318301349018738,4.2140227608330125,1
-2.030671924464462,4.787770938480791,1
0.501001649289905,2.773586614765409,1
1.0725940178363285,4.7172215643732045,1
-1.9136517887824258,2.655631707975224,1
0.690666741501739,4.676643927322888,1
-0.7487519010566673,4.472468299087811,1
0.5918805243729834,4.476381839173079,1
0.10663598837304995,2.1188991931212824,1
1.1764612803673413,3.2875977812993122,1
-0.38730385445633797,7.038483112116543,1
-1.3161248224837585,7.0380345019369335,1
-0.3779666730164908,3.715993670322418,1
2.1457122513628795,-0.4964042663035859,2
1.199521834493302,2.6941766357228114,2
4.661054420202464,1.6912908243480618,2
1.2855220803069392,4.575645488239617,2
3.069407621777695,3.171607908865254,2
3.064433633606782,0.582506603914624,2
2.430315341302645,1.123350377284912,2
5.049262916210235,2.9380094575963316,2
3.345986515327615,0.13745044984771204,2
4.1125324832869685,1.4108462327239897,2
0.7796248321108998,1.9272736022017787,2
2.439607430062167,2.1671728362990557,2
2.4548575012805385,0.30660036878797436,2
2.780063811648044,0.7686940494162873,2
2.7657588975092464,2.1988348386480077,2
3.067259552333471,0.6975406493525464,2
1.7522368824010095,2.730448676496204,2
0.15639423101895922,-0.6122931482950067,2
4.833340781620004,1.3101616470405315,2
2.7749126179209282,1.1522690413866592,2
2.807657000566915,2.9949130836648195,2
5.210220862793757,2.1036679640994893,2
3.888868930976054,0.9196299789112357,2
3.350396225225142,-0.4317989183685591,2
3.1718237202785455,2.5186339012222168,2
3.3254220498793696,0.783131991692213,2
2.333284581236837,1.225033497496567,2
2.0043481932433616,3.54926394281756,2
1.6695877386179383,-0.3011123960934081,2
5.133824743785695,3.377118851062364,2
1.217030874027599,2.9512647947239445,2
4.865583813496226,2.8305671477391345,2
2.043397458474636,2.0321535736702154,2
1.0955394768151698,-0.6469403032098358,2
2.6047146008603557,0.33866857280014884,2
3.361875463260498,4.732312997589844,2
4.705824537942873,0.6071785557337503,2
2.409177167598369,3.2915419346310575,2
1.601888715878964,0.9252953274821791,2
1.979769724124091,2.0838519322204094,2
4.24619790267306,1.6345366545268543,2
